zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_hist,credit_line_ratio,balance_annual_inc,fico_avg_score,inst_amnt_ratio
24,1.2822025565388397,13.341563421828862,5.204523107177974,23.073746312684367,6.508112094395281,3.9129793510324484,10.919031626174755,1.087266470009833,2.5784169124877088,20.052018190757046,14546.775073746312,53.950245821042174,1.8377581120943953,5950.274582104228,0.46090985790383426,0.23152217072946404,698.0693215339234,0.03084749734668114
25,1.3212459321245933,13.038554160855496,5.279869827986983,23.437470943747094,6.520688052068805,3.96792189679219,11.04597486979471,1.0274291027429103,2.427708042770804,19.450172013017173,15335.960483496048,53.361231985123226,1.9404927940492793,6040.048349604835,0.46518090987556326,0.22551822698227722,699.2689446768944,0.030278513344239096
26,1.3055872291904218,13.245661345496021,5.193842645381984,23.100342075256556,6.180729760547321,3.950399087799316,10.962602431754485,1.0587229190421892,2.547890535917902,20.22062713797032,14472.310148232611,52.22839224629415,1.6385404789053593,5965.237172177879,0.46824308893651884,0.2315662808813453,699.1750285062714,0.030541821733360175
27,1.2757854179016004,13.2232365145224,5.219250148192057,23.166419679905157,6.020339359810314,3.8087581505631296,11.055468448237276,1.0835803200948428,2.6081061055127446,18.42678793716652,16826.720954356846,53.60737996443398,1.729919976289271,5907.439018968584,0.49905104863593563,0.21811703835504062,697.7006890930646,0.030853582549579792
28,1.2855270057682224,13.332520975353333,5.19022024121657,22.99285527005768,6.045195332983744,3.8236103828002097,11.054168510005628,1.104745673833246,2.5990429994756163,18.703829968536965,16965.363660199266,53.970405086523535,1.77523597273204,5841.40593864709,0.4904408163989675,0.22219828315582593,696.6566269008914,0.030807098099514277
29,1.2720716239741359,13.317644035480036,5.196468540164139,23.025118129818452,6.114150708778911,3.8793832380004973,11.04634916139464,1.0955815302992622,2.608637983917765,19.27725773024946,15880.533034900107,53.889231534444036,1.8524413495813645,6029.557655641217,0.48405029023739327,0.2223836210492531,697.214333084639,0.03093472892612897
30,1.2499277038750722,13.06121710526238,5.258892423366108,23.33473105841527,5.8921161075766335,3.801077212261423,11.130694876631479,1.1115167727009831,2.6859094852515906,18.228380928282235,17375.01821862348,52.99398496240615,1.8952067669172932,5899.9320777906305,0.4987747004874848,0.21045839169115713,696.9953549739733,0.03105154265283635
31,1.2736984907580124,13.598690859759246,5.113108360183144,22.625063591656776,6.671697473291504,3.85857215533322,11.014636070089935,1.1092080719009665,2.641003900288282,20.101709343734065,15414.002882821775,54.57812447006969,1.7564863489910123,5802.539257249449,0.4716380326370956,0.22804930774040458,696.3640834322537,0.0310576620212277
32,1.2409793201806514,13.190455431422778,5.222866650820062,23.169336819586405,5.917470881863561,3.7288328975516993,11.00920206841254,1.0915141430948418,2.6677442357974805,18.84324269075355,15323.206512954599,52.76644544806258,1.6739719515093892,5819.179320180651,0.5009974446011219,0.2193977833096188,695.8766341811267,0.031206951067795374
33,1.2240350078413518,13.195668791418466,5.229220417868164,23.171548540496786,5.717850457833763,3.6446602924065363,11.048411325166128,1.10846360095108,2.7379976728891586,17.95897834775149,15848.912455101938,51.27994890473963,1.342565892649365,5536.432362017504,0.535952654329637,0.2137442700418205,695.4188420094097,0.0313939042827831
34,1.2345937102345028,13.18955826213394,5.222050536266133,23.14660970732594,5.865524450099982,3.7627704053808397,11.000290426816365,1.1065260861661517,2.6670605344482823,18.499987275040933,14936.751590619888,51.072759498273065,1.687784039265588,5845.0878022177785,0.510774710834243,0.21946428491150274,694.7564533721142,0.03127752786365175
35,1.2978317196236193,13.62536342561043,5.105686622119188,22.558434474294287,6.495363425610255,3.94163371062321,11.057647382651712,1.0895949815900723,2.5915723441974636,19.75307923087413,15800.672439656348,55.02408564025644,2.0009545888449476,6050.603027410337,0.4617169787490147,0.22154478715622375,696.2308741306423,0.03081146034442098
36,1.2826492537313432,13.700195895522429,5.092537313432836,22.465298507462688,6.612406716417911,3.9486940298507465,11.004347886727949,1.0955223880597016,2.6884328358208953,20.409723880597056,14311.925186567165,54.87653171641796,1.8123134328358208,6006.275373134328,0.4694434997350644,0.22539165203288436,696.3460820895523,0.031017199975906923
37,1.2793659519882719,13.419411764705853,5.156404617921935,22.800989554700386,6.0069635330767825,3.8260949239508886,11.013001937442068,1.117280557082646,2.458768554150632,19.61707439985347,15419.625618471688,53.91703316840757,2.013560564412681,5893.394630749496,0.47225310518465985,0.2291307573739695,695.5834707714862,0.030920262935394273
38,1.2579063081346187,13.322979874852136,5.164045323862675,22.855910705225774,6.540419414848639,3.894131574496871,11.024400235506397,1.1232876712328768,2.554371723321495,20.117787924911198,14639.121089125656,52.51544055470996,1.7880940301031625,6086.609842719432,0.4740639501838686,0.22545213341913362,695.7621342803991,0.031110319416148835
39,1.260346345758732,13.355864396829908,5.097739947167596,22.520105664807748,6.48253595538597,3.9800410918696802,11.040173591062613,1.1822717933665983,2.620780745523921,20.380493102436173,14090.233049603758,54.504167889639,1.660992075139419,6221.621954798943,0.4511377956654085,0.2239741141634746,693.552685647197,0.03110042617265351
40,1.2830153732172624,13.114495276903298,5.239859233191332,23.26319688831265,6.334691609557326,3.8421929987034638,11.02233138815784,1.0633450639007223,2.462678273754399,18.962602333765535,15987.276717910725,53.89177625486197,1.9764771253935913,5868.241896647527,0.4703563306642419,0.22030195515089057,697.9974069272088,0.030724943512913154
41,1.3025531914893618,13.456472340425721,5.158297872340426,22.83787234042553,6.383404255319149,3.9374468085106384,11.039978736335524,1.0970212765957448,2.4527659574468084,19.772872340425515,15937.26085106383,53.12034042553191,1.946808510638298,5910.651489361702,0.4822163705768945,0.2221955992594873,696.3765957446808,0.030689236399403325
42,1.275233874938454,13.241038897095176,5.2141802067946825,23.11373707533235,6.460364352535697,3.9271294928606597,10.953839429650492,1.0753323485967503,2.5430822255046777,19.495425898572165,14536.998522895126,54.50531757754802,2.047267355982275,5857.555391432792,0.45031917868232196,0.22987405373649758,695.3185622845889,0.030876064951648755
43,1.275707110758657,13.099653713983436,5.2477751343730725,23.28813111287338,6.191426557405939,3.779363820600934,11.022345242442041,1.0681998413957177,2.5404881487355713,19.21943254912325,15853.196404969602,53.54251475900973,1.660851176315094,5852.10071371927,0.5010878473858296,0.21838528898380952,697.1476341527888,0.030798482896492282
44,1.2631619636644762,13.134484731348664,5.245380749903363,23.240510243525318,6.427522226517201,3.8098956320061848,10.990810521529438,1.049014302280634,2.526246617703904,19.588378044066502,15740.729957479707,51.80796289137993,1.6150753768844222,6045.450019327406,0.5092013559060976,0.22414388144845881,696.9567452647855,0.030946454665535986
45,1.2771478189804883,13.212801103279586,5.223618347124323,23.162427214220042,6.338849729287976,3.8383900296250895,11.019776319253715,1.0567984472366942,2.501787720911227,19.259605679844707,15717.72458882419,54.02117274491811,1.8621922566145674,5918.60833588722,0.49943412532318704,0.22323249936061082,697.2446623761365,0.03083427102192391
46,1.2817674960472665,13.275521344761355,5.1879004743280355,23.0142298410585,6.2410751435466425,3.8522925855038697,11.046143038139917,1.0874594324706666,2.4211533660647415,19.34978114338016,15222.284513605726,52.914995423150756,2.0714820670716483,5971.460930348672,0.4877540079123736,0.22304170496999984,694.8360239660481,0.030826965056281665
47,1.2977941176470589,13.309200367646898,5.194623161764706,23.00344669117647,6.424747242647059,3.9034926470588234,10.97057153694341,1.095358455882353,2.4140625,19.940797334558795,14583.785845588236,54.31293658088247,2.1050091911764706,5961.33846507353,0.46975785482234855,0.23456493672506856,695.6017922794117,0.030669822116799545
48,1.2502727131058127,13.172249233805111,5.231364604436133,23.19147057295725,6.352397278063477,3.8409952729728327,11.075784368884392,1.0817100410368292,2.6240714768063995,18.316017349747998,15749.172926081763,52.616840164147426,1.7458313853825775,6090.762401953145,0.503450743017881,0.2139131776871845,695.5060776063581,0.03110602854799448
49,1.2654151624548737,13.187998555956819,5.223826714801444,23.184981949458482,6.4796389891696755,3.892563176895307,10.960254095331525,1.0457761732851985,2.4805776173285197,19.00833357400717,14917.517400722021,54.97386714801467,1.9774729241877256,5961.467292418773,0.4790448196075088,0.22513502188489576,697.0181227436823,0.030939162893978522
50,1.1363636363636365,13.54909090909091,4.909090909090909,21.5,6.2272727272727275,3.772727272727273,11.044536510990087,1.2727272727272727,2.6818181818181817,16.641363636363636,11415.454545454546,49.650000000000006,1.3636363636363635,5466.181818181818,0.4567356644459664,0.2048099946624551,683.5909090909091,0.03250986384476633
51,1.2857142857142858,13.484285714285715,5.142857142857143,21.714285714285715,3.857142857142857,3.2857142857142856,11.140791872546767,1.2857142857142858,3.4285714285714284,17.507142857142856,18150.14285714286,54.54285714285715,0.42857142857142855,5082.857142857143,0.53142624571196,0.22644361367735502,688.4285714285714,0.03088184356691871
52,1.0588235294117647,10.151176470588236,5.588235294117647,25.764705882352942,3.911764705882353,3.7058823529411766,10.87188909088587,0.5294117647058824,2.7058823529411766,15.462352941176471,13518.0,48.72941176470589,1.1176470588235294,5127.882352941177,0.40204148321780003,0.19866526888479422,715.2352941176471,0.031371013678935675
53,1.242803650830798,12.745809735549022,5.347531008659022,23.790194242920666,6.2408144161011,3.7062953428504564,11.03487876676586,1.0516030891645214,2.3945705593260005,18.37140650596773,17224.00257430377,54.43996372571941,2.042944067399953,6133.050901006319,0.4767987705366227,0.22222593484104552,698.8933419143459,0.030974406982233853
54,1.2612487611496532,13.003708622398225,5.285034687809713,23.466600594648167,6.42824578790882,3.7998017839444995,10.944776286656918,1.0382556987115956,2.381962338949455,19.503197224975263,15355.715361744302,55.37609514370671,2.260852329038652,6071.7585728444,0.45145296835336085,0.2304307231498269,698.1724479682854,0.030909077894083606
55,1.2592304702681694,13.002041715247469,5.2866303925378935,23.458349527140822,5.8771537763959065,3.7238631947143412,11.075119477567167,1.0829122943386449,2.463661095996891,18.338181759295146,17643.038282160902,55.70862806063002,1.7999093146780671,5832.605000647753,0.4967539511695267,0.2149220125496948,696.8232283974609,0.03092058883053071
56,1.2445913461538463,13.173076923076954,5.230168269230769,23.23076923076923,6.115384615384615,3.8915264423076925,10.888519566814185,1.0375600961538463,2.453125,19.2119080528846,13517.852764423076,56.09311899038447,1.8094951923076923,5789.951021634615,0.4817972682589309,0.23568271811700298,696.9609375,0.031176446682199762
57,1.2386946386946387,13.302256410256575,5.198601398601399,23.1002331002331,6.041724941724942,3.8414918414918415,10.917239729037,1.0713286713286714,2.43030303030303,20.619999999999997,15021.460139860139,58.198275058275016,1.8657342657342657,5842.904428904429,0.43690499056077176,0.23496371610071357,696.3892773892774,0.03129749160124667
58,1.2103746397694524,13.209615754082558,5.155619596541786,22.82901056676273,5.04178674351585,3.701248799231508,11.047040727159457,1.2046109510086456,2.4889529298751203,20.072545629202697,14292.065321805956,55.97291066282419,1.3804034582132565,5403.638808837656,0.4955442411277463,0.228461417636646,693.8064361191163,0.03156712853946154
59,1.2454638822321122,12.919852790140375,5.321807600136939,23.647723382403285,6.018144471071551,3.779527559055118,10.945740523098191,1.092434097911674,2.502225265320096,19.306833276275245,14672.190345771996,56.195960287572625,1.8028072577884287,5862.497090037658,0.45771009592016526,0.23055440874322922,698.0972269770626,0.031040138831246424
60,1.2230978604886695,12.892955753892135,5.312856057728826,23.611786302063553,5.883165590581086,3.6668882136979364,11.160419447468342,1.0833966324851247,2.5713697936447653,17.163375743765044,18753.944929737943,53.20878750474768,1.7191100139258133,5905.962337004684,0.5071352815643678,0.20837269335061884,697.3632105329789,0.03126155159096198
61,1.2508675239844866,13.090667483159663,5.2688303735456214,23.37497448458869,6.576546233925291,3.8428250663400694,11.007709607677892,1.0357215758318024,2.4792814860175545,19.511432945499124,15761.204327413758,54.079975505204985,2.040008164931619,5936.332720963462,0.4653414780504217,0.22624683614165805,697.626658501735,0.03106051125846436
62,1.2600947439657117,13.23605459057061,5.222648319422513,23.122490412812994,6.651026392961877,3.9079630047371983,11.009211693310883,1.0435371080532372,2.3821339950372207,20.220561696368087,16241.306564403338,55.20902323482971,2.089555605684638,5943.357320099256,0.45868761399065217,0.2322150034744799,697.0541394089781,0.031029091112247872
63,1.2617561381606326,13.14149535303106,5.233735608267444,23.24247468442225,6.094395894021362,3.8160632542655013,11.042809897095973,1.0639478429740603,2.469551948952698,18.974984047718152,16787.404494382023,54.17775003467906,2.192675821889305,5945.470522957415,0.47251938910405017,0.2221904040846781,697.6964211402413,0.03095873400299863
64,1.273210489014883,13.104156626506114,5.2537207654146,23.315733522324592,6.203313253012048,3.8155563430191353,11.035672115697148,1.065024805102764,2.499645641389086,19.0927834868887,15521.111268603827,53.41963146704461,2.0024805102763996,5869.933380581148,0.48085478754901534,0.22234140603308328,698.5983345145287,0.03082180225211215
65,1.2458036984352774,13.145419630156443,5.240113798008535,23.25035561877667,6.4098150782361305,3.825604551920341,10.92058959996117,1.090184921763869,2.469132290184922,20.01147083926027,14346.498150782361,54.8811095305832,1.9388335704125177,5724.112091038407,0.4635387161285914,0.23364345602789843,697.4665718349929,0.031124412379833745
66,1.2584149599287622,12.990609082813986,5.289581478183437,23.5040071237756,6.094835262689226,3.768833481745325,11.060419003347494,1.07479964381122,2.4769367764915406,18.7969029385574,16336.807123775601,54.536965271594006,1.9134461264470168,5859.640783615316,0.48486889836952135,0.2222869269625955,698.6607301869991,0.030927720179798574
67,1.2532307692307691,13.217775384615441,5.23323076923077,23.18523076923077,6.415692307692308,3.860307692307692,10.97438890555432,1.0633846153846154,2.4436923076923076,20.097544615384628,14292.944307692307,55.375039999999885,1.9070769230769231,5849.184,0.46525306118212206,0.23108157208061542,698.1246153846154,0.031094865151929205
68,1.2320197044334975,13.117088669950988,5.1689655172413795,22.92512315270936,5.7201970443349754,3.7413793103448274,10.964172248083406,1.1527093596059113,2.433990147783251,19.87747783251227,14572.372413793104,53.39975369458125,1.6275862068965516,5704.072906403941,0.5118544421920472,0.22534426806277,694.042118226601,0.03129154885345752
69,1.290909090909091,13.610636363636326,5.0181818181818185,22.15,6.045454545454546,3.827272727272727,10.88448340999851,1.1727272727272726,2.6863636363636365,20.822181818181807,12111.277272727273,54.11772727272726,1.5727272727272728,5667.9,0.49012405057089425,0.24796312109043855,689.4772727272727,0.03089995869451329
70,1.2668783936072123,13.187101731380308,5.233070382132978,23.211248847454154,5.932844995389817,3.8701977256428646,11.105724702333335,1.0959942628829014,2.7442884950312467,18.95737014650139,14715.732814260833,53.25243315234108,1.672369634258785,5851.898268620019,0.4723630235319865,0.21231150075561167,698.9240344227026,0.030933701898970396
71,1.2519685039370079,13.308484251968453,5.191788526434196,23.042744656917886,6.452615298087739,3.9744094488188977,11.015476567145086,1.0818335208098988,2.640888638920135,20.02779527559057,13538.26827896513,53.346102362204846,1.6122047244094488,5971.952474690664,0.4681302732069668,0.22200553949065618,698.0756467941508,0.03115658822260385
72,1.267572633552015,13.405741955638963,5.177132146204311,22.93470790378007,6.303889409559512,3.888628553577007,11.001393628116924,1.1162136832239924,2.5435801312089974,19.74078412995939,14172.919868791003,53.48992502343006,1.935957513277101,5856.7438300531085,0.4806298786217621,0.2242698798885836,697.253045923149,0.031032138504256946
73,1.2718279569892472,13.346488172042859,5.1896774193548385,22.981505376344085,6.008817204301075,3.8445161290322583,11.074117949072434,1.1081720430107527,2.6288172043010753,19.526946236559144,14689.926451612902,55.082021505376346,1.9301075268817205,5919.511397849463,0.4604587973896677,0.21950264521600496,697.7852688172043,0.03095602605165029
74,1.2568864774624373,13.295527963271924,5.198247078464107,23.023998330550917,6.043718697829716,3.9259181969949917,11.033031255684767,1.093906510851419,2.506677796327212,19.430394407345517,14183.091402337228,56.05732470784636,1.7389398998330552,5852.414232053422,0.46763016771463073,0.22334411343784477,696.8674874791319,0.031098525463037312
75,1.240802827111272,12.915588075388488,5.310574483508518,23.598541138093513,5.631909206234143,3.769572308807539,11.194908119861491,1.1157575208408843,2.6449347589706416,18.620464389271568,16495.21629213483,52.23957321493279,1.624728162377673,5928.028135193911,0.49535003925064786,0.20753045145319945,699.078266582095,0.031076892086723065
76,1.2489001924663183,13.066138300796752,5.264916139675557,23.368366785812483,6.0870222711025574,3.8426587847126754,11.144307509748808,1.1127302722023646,2.647855375309321,19.396251031069568,15405.779901017322,52.8290411053064,1.725460544404729,5975.059252130877,0.4832289676912347,0.21111402511609495,697.6582348089084,0.03106873804486063
77,1.233050310480294,13.002921894140325,5.283656486292401,23.45080893845309,5.703713090863008,3.8205128205128207,11.240440796810086,1.114053985553162,2.763654796603726,18.663748151903192,16302.983356566552,52.16358509694554,1.5712414987538545,5945.78570523381,0.49725914839243257,0.20184790482471715,698.3974570185443,0.031203577926400963
78,1.2313630229419703,13.088090688258324,5.258137651821863,23.317354925775977,5.757732793522267,3.7928744939271257,11.126727822652933,1.0946288798920378,2.6660728744939273,19.546989473684274,15751.015816464238,53.08275411605938,1.5352226720647772,5909.60367071525,0.47959779655783913,0.21296469436321663,696.9392712550607,0.03127043030901364
79,1.2593494770024358,13.444974924774542,5.163920332425849,22.84095142570569,6.253976214357357,3.9220518698954003,11.090481172219008,1.1278120074509241,2.7228829345178394,19.96416105459238,14053.399197592778,52.00608969766456,1.5397621435735778,5857.96518125806,0.4704269152965759,0.2232152968128762,696.8761283851554,0.03114331370210528
80,1.266272488376794,12.919734182331846,5.297554073175662,23.554679603800285,5.432509601778856,3.6592379219729128,11.119750177592271,1.1025874267232667,2.4871639377400445,18.024569436021956,17426.209369314736,54.08299019607851,1.9429957550030321,5792.353193854861,0.4972333251167023,0.21327627981054825,697.0970285021225,0.03080805425206042
81,1.2511779630300834,12.991007611453428,5.303370786516854,23.561435302645886,5.836534976440739,3.76621964479884,10.977664408856219,1.0848133381660021,2.4762595143167814,18.566679956505947,14719.452700253714,55.372490032620426,1.962667633200435,5848.528089887641,0.48218004578982715,0.2325081423427616,697.6234142805364,0.031008662894365047
82,1.28377153218495,13.213957388939436,5.232094288304624,23.21350861287398,6.1205802357207615,3.8662737987307345,11.085093159761763,1.100181323662738,2.470988213961922,19.873082502266566,14398.690389845875,55.83245693563012,2.2048957388939256,5726.197642792385,0.44438866812884625,0.22401431725722604,698.693109700816,0.030769628689930915
83,1.2356902356902357,13.442861952861884,5.186307519640853,22.95510662177329,5.848484848484849,3.728395061728395,10.970838153873613,1.1874298540965207,2.4062850729517398,19.63459034792369,13860.27946127946,54.30796857463527,1.8395061728395061,5793.792368125702,0.48289878152428395,0.2299296420020451,692.0505050505051,0.03141816347521123
84,1.2891645770093705,13.259990761515256,5.2171043948792395,23.125511416127754,5.910452685759536,3.738154942589415,11.061126070426365,1.098323874884519,2.4541375214464827,18.773841889930015,16608.87660023756,56.682054902996164,2.4376402270027717,5840.649333509305,0.4794438020350834,0.22092853486000627,696.5223043420879,0.03072774477419806
85,1.248341402187556,13.026434014702154,5.2756410256410255,23.419759727452035,5.727608929532006,3.68594226286534,11.08250666756485,1.0969607315761163,2.579747175901022,18.02522772099689,16073.24228976152,52.86018334229862,2.0980365788058095,5838.234982965752,0.48654599294767553,0.21182182883676917,695.1865474269321,0.03105159604981713
86,1.209625668449198,12.796181818181918,5.350267379679145,23.8048128342246,5.9676470588235295,3.7262032085561496,10.953574978631185,1.0689839572192514,2.520855614973262,18.802491978609623,13311.389839572192,52.52743315508021,1.6470588235294117,5891.972192513369,0.49371586676737506,0.2231144371528739,696.2085561497327,0.03136673388941308
87,1.2452735064280314,13.107433829089926,5.255104613057727,23.31131837660701,6.22082177968238,3.815981850264684,11.053442878314232,1.08318628686665,2.520292412402319,19.733198890849557,15867.691958658936,54.6372926644821,1.9934459289135367,6046.301487269977,0.4615953225021573,0.2203351424693442,697.8444668515251,0.031125348604674304
88,1.2611311672683514,13.518892900120399,5.134777376654633,22.703369434416366,6.191335740072202,3.8868832731648615,11.068002649102171,1.102286401925391,2.5288808664259927,19.980691937424798,14316.527075812275,54.43459687123956,1.621540312876053,5820.479542719615,0.46730147613271084,0.22459252457627804,695.4028279181708,0.031151724004756735
89,1.2235068755558596,13.340114250529444,5.193541766436342,22.99090100567832,5.973558185674215,3.622494355886981,11.048997919840422,1.0932475884244373,2.647123212697544,18.26788191831426,14250.52493671752,52.21150988574935,1.7083532872682492,5620.341451734282,0.5038968445717447,0.2141197369881473,694.151946363823,0.03147515446695256
