zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_hist,credit_line_ratio,balance_annual_inc,fico_avg_score,inst_amnt_ratio
21,0.4487304353478242,4.664637860888444,1.326737381488462,6.599491667006962,3.6087344435778346,0.6218369124550218,0.4881782733932091,0.8206454066413409,2.3285431201172324,8.101271705970762,24787.951174592912,24.285809034825974,2.232260767560118,2616.5043762315536,0.16987689720454419,0.10819940747248992,31.277612689105098,0.004365001107610183
22,0.4380939064601568,4.679317852150465,1.3358040169560896,6.665309354698191,3.6151466191102157,0.62322277788829,0.513021635380319,0.8169946065375959,2.330394940576086,8.140233432684152,25590.969813818214,24.87944020795566,2.1864368667466216,2551.0462204338787,0.16976187919900732,0.1067423523472546,31.951207768843048,0.004281034734414259
23,0.45800250012927607,4.699824666955358,1.3447974741413395,6.707360908896324,3.5796573265062124,0.6062464656470882,0.4837183968916262,0.8164588632035535,2.279040729735406,8.392845214202076,21944.78498190292,24.29089317646841,2.240015691701879,2477.481715551812,0.16757727917172513,0.11192373569241831,30.573302029049177,0.00441913670805245
24,0.4501267381818303,4.629832881392495,1.3145398219167617,6.510340097071836,3.511431761015126,0.6183798024674652,0.478533139384756,0.8426806902941162,2.1918094737779126,8.39251993947648,17254.310741629793,24.299536259826652,2.0212128269573615,2562.9572268794886,0.16366243482830936,0.11469711969641543,31.96344440215305,0.004419127474948138
25,0.46706359354962673,4.508606302650273,1.3053589657864213,6.501711396953232,3.470596047037596,0.5861925276549046,0.4858596094452309,0.8356536733789349,2.019038292903259,8.008407223004301,14336.247181080638,23.824081477550152,2.043069177491996,2588.587330731575,0.1604372529481426,0.1118318755307199,32.68045903227486,0.004497002626662044
26,0.46078707259589746,4.542824905180968,1.3319740529298385,6.5924614155524335,3.55481954052799,0.645615658291193,0.5083900123990527,0.8379720240810036,2.1961015600762552,8.47702721271867,14854.272965682536,23.560681156494113,1.8011270262068717,2580.0206256152933,0.16977944322622424,0.11445188644999713,32.06193438010689,0.004400504771364395
27,0.4469257447377485,4.641183427844289,1.3205205955653678,6.567009858439357,3.6226733085371787,0.5969792295913035,0.5053134926362617,0.8351184663443982,2.2560161747016596,8.414596071784056,20977.86193711766,24.204656227708778,1.9915076892005323,2590.0424976423355,0.17322968161367736,0.11422671414308866,31.318085883646276,0.0043879453886163594
28,0.45167987280534294,4.6760597057669155,1.3284566880685444,6.598373016513717,3.6169562056925204,0.6170491274639748,0.5264073105354267,0.833288746622926,2.2363808442988464,8.356641516262943,23538.90414983632,23.929301457274995,2.0492507548396666,2545.385345663177,0.1734770132938074,0.11484713862198614,30.615077797217587,0.004401175960185793
29,0.4450450253897712,4.635919480702931,1.320613503835974,6.5692198985242625,3.5865002609144865,0.5955050923209326,0.49719095282218384,0.8322584703461143,2.206045640305201,8.424758745166098,19377.576753613845,24.058329830252525,2.0307155890316846,2583.757999966683,0.16980275753874,0.11436087964014355,30.79148681167834,0.004382655342737392
30,0.43297877939988105,4.638266786628135,1.3260084985620324,6.602070350576932,3.6442906344722923,0.6047304127511925,0.5187363546915015,0.8255878505642495,2.3456653849820066,8.357279093157958,24303.757088086448,24.062574845418396,2.0800347692962116,2583.722448545357,0.17298813432859086,0.11049342239278569,31.09603024549969,0.004250845134763787
31,0.44589386920096247,4.637700510673634,1.3309001608259254,6.630231934782901,3.499549455113861,0.622678752888815,0.47684020071686556,0.821983197816415,2.2426952604761077,8.478456549972924,21899.66821875184,23.92912518741213,1.9868254339041789,2521.6757271822303,0.168743419748323,0.11460245461975421,29.98788570668523,0.004364177004681245
32,0.42768795080688515,4.528457958744821,1.2903044128589511,6.4194633321402765,3.597986092230973,0.6358166070521537,0.5184664383966149,0.837768355776011,2.331747809988498,8.400833455881024,18195.56409905201,23.909437222394608,1.9792603910336062,2612.644467436469,0.17569867515241266,0.1113849996746701,30.590994132534092,0.004248261140698869
33,0.41695050128986394,4.520516172705179,1.2895483236563197,6.396036255874891,3.5477935636976605,0.6705250325553163,0.5301057685541685,0.8368989607268824,2.4236197435270928,8.249693616954453,28428.417783154186,23.42837223768558,1.8296375803853595,2668.9316161026663,0.1862000318635694,0.10909795934432101,29.628370821544628,0.004171656858681104
34,0.4237638770118536,4.52530642915108,1.2921743769631568,6.420954969185333,3.5800898462648587,0.6450098463196385,0.529979234519097,0.8387462468008041,2.3206985056645353,8.494915179705533,19197.20189963617,23.447104026131225,1.9472765664535634,2658.0918549159232,0.17794232240119606,0.11091807497988408,30.313930539703797,0.0042570739351857
35,0.4573363194064993,4.6242897621375745,1.3231897054871853,6.5632410820254234,3.560775857541072,0.5798276579722942,0.48358377109044703,0.8302564114920734,2.222355762505949,8.378982682923509,18968.974390719955,23.967412825536165,2.087521485327008,2602.008075509259,0.16715423719375191,0.11357317162536362,30.314684643457753,0.0044805282210214
36,0.4503293109072272,4.6054989948604526,1.325683358624132,6.544428744182495,3.484980300407196,0.6156039727009999,0.4858696799137153,0.8290189096453859,2.3248771388470235,8.496150892883952,14319.323518264166,23.862182852458393,1.9528490922378212,2591.0608457379653,0.16813188320902706,0.11488705232934499,30.22365785082793,0.0044148446377716005
37,0.44870821770654384,4.640170068716378,1.3183052869423166,6.543300776801869,3.6323779277512287,0.5970335174451109,0.5023712736223293,0.833630650296482,2.080130896777676,8.345867248343152,18360.93729720257,23.506884345083304,2.047676783682928,2536.040428793725,0.17130785086193467,0.11291844880381666,29.630966528527996,0.004375007492304248
38,0.43751916256017853,4.615542095868655,1.3047791327368423,6.472425584746138,3.5394031686474925,0.6116436690991697,0.5083676987372806,0.8397599461735682,2.207854776695779,8.50100561258764,16707.134751256275,23.868952451163945,1.8685435441198224,2571.6547679300447,0.16695900206699316,0.11391291253425191,29.511670852156545,0.00424777685274796
39,0.43888798494939807,4.634278819086445,1.3270805796276208,6.574349449762952,3.546859820851179,0.6408126616770092,0.5045616722926413,0.8337791515809705,2.2263336620187824,8.539465707287487,14179.839128957821,23.850263104449994,1.824946676461473,2610.7435340662546,0.1677774470101159,0.11361626765241259,28.534298534803,0.004277343658592382
40,0.45050556379390816,4.548894173232042,1.3045352455689696,6.4775526156429715,3.5816628891876423,0.5928980130591329,0.5078484933122861,0.8406070589274751,2.1320013433573037,8.231741664400088,18637.96848442685,23.80073997181498,2.0707213078750897,2474.409592944844,0.16829084915254316,0.11295435711678534,30.71792559547928,0.004379809303841456
41,0.45946119482410785,4.616851039270971,1.326790009394516,6.610981658209776,3.6262754257755168,0.5929214496058914,0.4756268315281732,0.8247654436322265,2.091180065442304,8.233217033002164,16946.063189070206,23.35857171566475,1.9439080884591955,2537.3361154189897,0.16353170734056102,0.1141360494840704,30.497937404634,0.00444147957398254
42,0.4467420453995631,4.441664607628944,1.259805210145408,6.282618399873006,3.595259558884905,0.5952253226309939,0.4838643698352565,0.8496519573350597,2.264088927702706,8.32856870968948,16111.134126585433,24.088444612047226,2.0720355206725833,2420.5859858789836,0.16652870484251087,0.11455041947508252,29.740527242982363,0.004389787486626035
43,0.4468895803294853,4.561828633847094,1.3053824314732103,6.479379531799676,3.6212977861990714,0.6045537894582423,0.4845747631193668,0.8410517884907481,2.21549335238698,8.169753136739464,18163.784961007743,23.6823341333268,1.8238814510689756,2538.6108439974696,0.16633313050291204,0.11113943544929698,30.622618945192805,0.004373738501420644
44,0.44036659346366247,4.551803973931341,1.2976993565158137,6.444231940283478,3.598788111131767,0.6085274491262717,0.49270977186197423,0.84379711872874,2.161287652485068,8.10916877164069,17357.264476650653,23.2207167635432,1.7754850956841954,2684.6816788061697,0.16692312611789975,0.11219238116177524,30.982913592276052,0.004342824790461525
45,0.44761297235288905,4.529534376820179,1.2947940241568638,6.438366914496511,3.621744701109032,0.5810251416677149,0.49048699666117146,0.8398788068706863,2.1616152709905956,8.096208848556493,16075.47907560982,23.847525233462154,1.9805732369111742,2535.2755035435507,0.16883907345654592,0.11353503775252125,30.779179499176674,0.004365782985089223
46,0.44987933527808244,4.597547658328706,1.302516025525829,6.482015519202083,3.597487949902805,0.560341831071815,0.49387978508071234,0.8336646102977061,2.0247622950345803,8.151278232763875,17220.737698069155,23.175353154309473,1.9961180056738492,2516.912007782355,0.16526120557022925,0.11073295336269841,29.444270374018227,0.004340583555622698
47,0.45734105653998175,4.550234567217827,1.2803120114638176,6.356253981292981,3.6161841809827555,0.5506868554964122,0.470808081214286,0.83497251131216,2.0479126142525725,8.19538222434385,14320.619646255716,23.111687303580858,2.022228280053291,2495.3459498499437,0.1679522597142347,0.11197979301379014,29.490100579366615,0.004420941725734054
48,0.4331812894387323,4.526122682328635,1.2927269486368826,6.421393785945984,3.626911224717274,0.6313163543346414,0.5085155635862868,0.8334709183358735,2.262907052026565,8.157059930459113,17278.53710240653,23.62747007763339,1.9642962847993974,2668.0344923803495,0.1712491283166191,0.10969996991431442,30.105171311324014,0.004259062195734035
49,0.44158590621320576,4.5483110935991755,1.302192779824014,6.457008406121391,3.6146252181343286,0.5783583766526817,0.504521721175557,0.8491414219082889,2.1405225424410403,8.172462684355752,15955.040501103374,24.168678494431806,1.9593089722611268,2459.8036778218784,0.16259084023999548,0.11260438968249592,30.551740771712655,0.004334902128641924
50,0.3512500866571044,4.419292023768286,1.2690112727590759,6.315136766607068,3.6211260834931047,0.6119304490372043,0.5178664997503476,0.7672969364884684,2.2336466795752385,9.66604577420834,7929.372699186071,27.211215299858225,1.7333000329801542,3086.8239438954174,0.141278767494445,0.14000960402341595,39.41193811271992,0.004429011979531888
51,0.4879500364742666,5.830314048553637,1.5735915849388864,8.788520651286838,2.9113897843110044,1.2535663410560174,0.6437631074300328,0.9511897312113419,2.5727509827124,7.752564552640444,16622.357518600977,31.284493344299566,0.5345224838248488,1522.9278193194652,0.08584900011635661,0.09348573174371601,40.2817458362848,0.0056282966267418725
52,0.24253562503633297,3.4843505175874263,1.6224527546823881,8.547875553059264,3.138646673516545,0.5878675320972554,0.40232828183848424,0.8744746321952063,2.2012696870883675,9.594290964821061,13809.457248567012,30.65036224716362,2.3420704766609943,2637.198368590068,0.20229002495627701,0.13251077904787598,45.309393909768744,0.002555347527792479
53,0.42880246441062014,4.533090434553918,1.2940803650233603,6.4391540961729214,3.63155186934111,0.6060743147193337,0.48373195230394683,0.8500330794291856,2.1027861390060223,8.033227054537178,19523.57950969491,24.034314950789515,2.2933296698292005,2572.951163997892,0.1575694211045973,0.11169524118836344,31.79617104025161,0.004165554957337497
54,0.43935874727093044,4.523833963960258,1.2824781564743273,6.371054036820507,3.604287059216909,0.589324772857243,0.49006778873381857,0.8513198981712667,2.0896329664193716,8.08730819199931,14064.55549236136,23.52033708004434,2.3420236990551557,2430.707146234956,0.1606897449584923,0.1142239602326008,31.453804004186583,0.004314628533688969
55,0.4382265089517891,4.576514562161676,1.2970099935744537,6.465543029289733,3.651803968585207,0.6083901299133798,0.49325338115287926,0.8396731497798788,2.1690717626773846,8.100825098559348,23697.536342583466,24.19064263743681,2.0166264893835777,2539.498207424776,0.16961919902897596,0.10968184440151617,30.523299842529674,0.004291791080538937
56,0.42990924040278533,4.491742652534743,1.2843057541504839,6.373429997112552,3.6037665359279463,0.5955049145877717,0.46396216901240056,0.8550324844344592,2.1730573827994015,8.49229295009922,12223.372079489538,23.93067429795781,1.9107859852510047,2498.921237709239,0.17000863327297452,0.11381687376602491,30.59054529326082,0.004239581520442626
57,0.4263851139361629,4.449410779736464,1.276472628519695,6.312946078647241,3.581735879604739,0.6244800920055069,0.4731853657039542,0.8480901264255158,2.105189738567195,8.283678138813858,16121.508653311208,22.96185537060326,2.0797230311851447,2354.061454949524,0.16604245166276152,0.1126096268501044,28.458941632685303,0.004143221411485261
58,0.40777062025219013,4.617589806538024,1.2529924279040294,6.172797324434207,3.5609301232879425,0.66657013636471,0.5262045519838616,0.8034887076387799,2.2196939668423035,8.614649070606118,19173.80040008416,23.599302794474262,1.7251979347274986,2468.777142828807,0.18121389245052733,0.11254785311844379,28.55171163665485,0.00416104453376049
59,0.43043558554239497,4.440482921283699,1.2607755897173591,6.246053750346982,3.5570467559938588,0.6281130002688019,0.4837758510268285,0.8401408055429179,2.216241074105709,8.46555459041056,17338.775928380233,24.279288712552145,2.013347326983249,2446.8572627884796,0.16413784947591226,0.11418008819798152,30.96705268340449,0.004186798095211316
60,0.4163300265137079,4.534435231941689,1.2961092869534059,6.435707504988427,3.6278012331920166,0.6389528555965412,0.5140486626160569,0.8322364440244792,2.319666643048874,8.087071169042163,25128.415392849543,24.06852958387971,2.1694924073847317,2669.937713053742,0.17023926935548153,0.10869554840812748,30.96862058888234,0.004092946943680501
61,0.43355666149964733,4.574382980063127,1.2942810410564394,6.425376075505651,3.5326683750034755,0.57740483689349,0.4927769612375821,0.8388714643212,2.1841819265357785,8.218529482578193,16339.49998513056,23.882204821690387,2.2004564654925276,2556.7921028147925,0.1636601624191466,0.11208848326191094,31.42402920950516,0.0042123091736063
62,0.4387355580968137,4.547814618162316,1.3066794272567277,6.455004070560854,3.5541878559543476,0.5783490027899714,0.4945527664700072,0.8364169188969078,2.006682485263228,8.038135859231641,14907.088988925083,23.703894156145527,2.1488729323028717,2409.893716761,0.16072992868146904,0.11486768113660141,30.492671659625863,0.004294493931068526
63,0.43962105429308024,4.544854090837819,1.3029653013765201,6.472731093993783,3.625380564701821,0.5948003371379226,0.5158677338698425,0.8358238809625925,2.1497608032544204,8.134849201727418,20185.11169210664,24.108404740280815,2.336061376113291,2552.504070563305,0.1691700210616397,0.1120449452710921,31.385756991141143,0.004299578667597725
64,0.4456475129734613,4.590123339029909,1.3104544168534704,6.530037506730604,3.60559914770392,0.5761203099777266,0.4844456871808816,0.8382508704449713,2.1610260397416274,8.140033586925938,16523.04819378244,23.78132011466448,2.099001276096342,2515.543334220065,0.16828662550930976,0.11198609189323547,32.04676032741254,0.004348159229212499
65,0.4306239614478033,4.498407650225294,1.2939313668188865,6.407471251276525,3.576404499803588,0.5809770366466711,0.5059129275287033,0.8421878741850063,2.1328528177399995,8.35888476724074,15342.880300349492,23.763818229023965,2.055286589410284,2485.2142674204947,0.16958079259309983,0.1162984178037305,30.416782458836042,0.004332500316525884
66,0.437802242923317,4.538498849361222,1.303932046154731,6.490046911493003,3.6054339462283855,0.6010242207074454,0.49751862782961914,0.8331166723026008,2.143945473464208,8.263416022499513,16711.723571695115,23.60321123340458,2.1077128966475036,2520.8421737851227,0.171714680108068,0.11344932528413797,31.144561892629476,0.004253408974927367
67,0.4349289031462032,4.490849580269896,1.2995738910204133,6.420632981132039,3.5920340241980644,0.600240972516046,0.47725176248008916,0.8419120336112427,2.1502643364532803,8.08666184444517,11824.446073086905,23.246865968570102,1.957531346422869,2482.779663499111,0.16603601892445352,0.11430764650907974,30.66571584483485,0.004235393021936615
68,0.42222550974597345,4.7250464776433,1.2870521040633076,6.402955619859669,3.6698773768553035,0.6537694990409922,0.4793831234865518,0.8207090716249555,2.1120246079776797,8.718991888953477,18594.364113511187,23.051954411859086,1.8735868895340042,2528.1534698436003,0.18041920468704414,0.11443338178795535,29.82753654542179,0.004249355718627148
69,0.4552174360371416,4.707729925811316,1.2784252455046838,6.313734394883303,3.8171958046070724,0.6172422229642747,0.46938777330933457,0.8205031412080358,2.506028431064138,8.366206145176848,9292.116881388265,23.474408572418263,1.6466880606586713,2344.760131046695,0.17332019490056327,0.12444593604502846,26.545806569198433,0.004331623765996266
70,0.44235095024390003,4.636223752936556,1.3222855306840886,6.560581529700195,3.591524772865464,0.6305524281049827,0.508789913166772,0.8335346777330137,2.3790785532772416,8.401393798979944,17135.893599309125,24.49948796034146,1.9733427911929677,2621.3486401928026,0.17134501362819632,0.11158037920342387,31.68026083203383,0.004365475890577305
71,0.43420432442675816,4.618580932021324,1.3156207697651234,6.506331500587784,3.5162778267132264,0.6312694017778483,0.5028799533587015,0.8387899739375457,2.299294503913018,8.518215136877702,15199.306629459536,24.291691052111513,1.8715600654938176,2656.364441563804,0.17257696601582398,0.11472218085357662,31.137644832932978,0.004280499336709371
72,0.4427280610370092,4.5477623237896605,1.3014078004667926,6.408096004876526,3.5383614929716836,0.5832629074709229,0.5124228624621799,0.8313060084516178,2.2210431146927974,8.329822647030984,13455.017147166369,23.27225159145368,2.0609272472953837,2601.337912646628,0.1716079178417352,0.11317041097682581,30.634058915381722,0.00440640564082711
73,0.4449495422549038,4.516658755494316,1.295017879848183,6.435984712345486,3.604585834669142,0.6001693962656537,0.4930802525414121,0.8263499631755679,2.308593953720351,8.315843899608133,16861.278703294844,24.19440433929212,2.1289008302777632,2600.984258819324,0.17027401250791335,0.1113414412106241,30.76088695492724,0.004345873149615713
74,0.4369618516868789,4.494569502451545,1.2955670993203652,6.405523605743849,3.622576732925461,0.5950994752985148,0.4893104259721325,0.8321626596738584,2.181485360555315,8.321154992174623,18200.001482438172,24.16714402066109,1.885271977978779,2538.971340341114,0.1687198056472827,0.11276688019410634,30.12182477560762,0.004265170302440056
75,0.42758052889519976,4.5526543645219855,1.2975234915295586,6.437979971200971,3.6300801090121375,0.6324428075240248,0.5125076559343357,0.8242078267753274,2.320658081400892,8.301926706985737,15973.451647202119,23.765081582871865,1.8923574903843667,2696.64862840684,0.17080986092734543,0.10899928089405155,31.970191323692625,0.004240599477836033
76,0.43239072379856464,4.554080061726635,1.29503531369494,6.439543459702542,3.630207978617724,0.606377846008134,0.4908027227903184,0.8242526774955409,2.277010722336563,8.370820356779191,14264.013084439512,23.437926485638602,1.8529031584009148,2615.3209983831985,0.16807631896259878,0.11092165088084228,31.318028030713943,0.004252413953967967
77,0.4227829394238503,4.550625102326484,1.2986762226722774,6.4439539392446425,3.6159950301774,0.6406039288396307,0.5145747967006639,0.8229569374790228,2.426258227659316,8.31740399236994,15915.209344412953,23.574546015726824,1.825341926937125,2772.4511818528276,0.17133647024240298,0.10791780641457133,31.166402429108228,0.004172880613710401
78,0.42171527688819777,4.5949206731606305,1.307907980690046,6.481820458650648,3.658459142628134,0.6522331550898707,0.510316056402105,0.8307779150628583,2.338780570831327,8.404160864993283,16187.051006699096,23.456195588867043,1.8011169308456945,2634.744228732557,0.16826180641949237,0.11089050898416679,30.320221688489518,0.004136202789117659
79,0.43830908425759635,4.606739160899202,1.3149968989795078,6.530101564121173,3.591564772099837,0.6494917448953242,0.4975512979599267,0.8177235359338066,2.386430289453227,8.601141005272087,11917.98037906703,23.111673857582463,1.7601084220508603,2651.2810226076813,0.17134389041281356,0.11507363000858346,30.257844272351587,0.004244094216733064
80,0.4420195968937803,4.593747208760129,1.3086786059204403,6.511477931787265,3.6598714385123308,0.5964484986451274,0.5034466398376067,0.8339630636044989,2.160298440870017,8.094721808181362,21765.915001107296,24.233875338913293,2.1988122515839827,2512.7494019315673,0.17345993159908252,0.10881795365594059,30.952936579207254,0.00432708307918445
81,0.4337692831624707,4.551944025998467,1.3019590654674187,6.431074192587025,3.5893887846159087,0.6159034677146062,0.4914988269726936,0.8481848722684333,2.1662413351668706,8.412748070046185,15634.489473315654,24.29877213042301,2.2089174835098837,2527.1730532136944,0.17193123557539183,0.11341603489948066,31.068870884088117,0.00427461739436307
82,0.4509295115899779,4.63508102662225,1.3191709972190366,6.594591250498419,3.526667159015065,0.568863596714471,0.45874160464799235,0.8299550372955242,2.121014950398905,8.28963002817825,13221.947650526345,24.068092143920744,2.1363273129877975,2330.927886814031,0.16145471995399993,0.11051549930817348,30.586861816269284,0.004241933493209125
83,0.42466781532918313,4.892978482400695,1.251997483457471,6.200779605286593,3.594165911670309,0.6201409815592693,0.4891964419180216,0.8167482898362426,2.0081085078541596,8.606488323618462,14886.832077165496,23.84835078798692,2.0206933348763076,2595.3863284527083,0.17090550979723254,0.11639472652370098,27.62352700374554,0.004203401691146153
84,0.4534044066130991,4.596500009955364,1.318771511153607,6.536992035212755,3.5997897566219956,0.5675699192744734,0.5160391834955846,0.8308457982033525,2.148472382469516,8.112531281210542,20123.05346920412,24.054720152799703,2.4670153756477773,2500.7724004598413,0.16825030356384363,0.10998364877159714,30.121566502327585,0.004454575891419052
85,0.4320605493219702,4.5558891102678585,1.295704033060396,6.434058724090425,3.599718846955105,0.6154607428713924,0.5106666765856064,0.8372056753207653,2.235648228274296,8.14640746719446,22235.833315742897,24.092447003672014,2.258227576536026,2581.1328924143363,0.17343027697269697,0.10945799674295388,30.067587925806553,0.0042469519752988145
86,0.40715033511154286,4.439729657521841,1.2604989513571507,6.244773381616279,3.5928256678915345,0.6679292656378608,0.5022885890751229,0.8549422208076938,2.189117330693361,8.45921751315851,14067.473855479153,23.756867303510123,2.023016149492444,2648.5545505726373,0.18036894698047098,0.11250476209180289,31.574338070012544,0.00400518303424228
87,0.4303034845505208,4.564287699944195,1.3088235924153135,6.505990912391103,3.600077047173718,0.636680663238891,0.4928561584109522,0.8282317659493545,2.2145462158666236,8.484919010024521,20275.822598560677,23.916078783699145,2.2283773369341904,2567.524185989933,0.168273292171846,0.11175963060952335,31.197607764357674,0.004232146163076504
